Date,Time,Unit,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19
2025-08-19,17:34:22,C°,-0.19,0.0,-0.31,0.25,-0.5,-0.19,0.38,0.69,0.31,0.81,-0.19,0.0,0.0,0.38,0.0,0.31,-0.31,-0.13,0.25
2025-08-19,17:35:22,C°,-0.19,0.0,-0.31,0.25,-0.44,-0.13,0.38,0.69,0.31,0.81,-0.19,0.0,0.0,0.38,0.0,0.31,-0.31,-0.06,0.25
2025-08-19,17:36:22,C°,-0.31,-0.06,-0.31,0.31,-0.44,-0.13,0.38,0.69,0.38,0.81,-0.19,0.0,0.0,0.38,0.0,0.31,-0.31,-0.06,0.25
2025-08-19,17:37:22,C°,-0.25,0.0,-0.31,0.19,-0.44,-0.13,0.44,0.69,0.38,0.69,-0.19,0.0,0.0,0.38,0.0,0.31,-0.31,-0.06,0.25
2025-08-19,17:38:22,C°,-0.31,0.0,-0.25,0.25,-0.44,-0.19,0.44,0.63,0.38,0.88,-0.19,0.0,0.0,0.38,0.0,0.38,-0.31,0.0,0.25
2025-08-19,17:39:22,C°,-0.31,0.0,-0.31,0.25,-0.44,-0.13,0.44,0.63,0.44,0.88,-0.19,0.0,0.0,0.38,0.0,0.31,-0.31,0.0,0.25
2025-08-19,17:40:22,C°,-0.25,0.0,-0.25,0.25,-0.44,-0.13,0.38,0.63,0.38,0.88,-0.19,0.0,0.0,0.38,0.0,0.38,-0.31,0.06,0.25
2025-08-19,17:41:22,C°,-0.38,0.0,-0.25,0.31,-0.44,-0.06,0.38,0.69,0.38,0.88,-0.19,0.0,0.0,0.38,0.0,0.38,-0.31,0.06,0.25
2025-08-19,17:42:22,C°,-0.31,0.06,-0.25,0.19,-0.44,0.0,0.38,0.63,0.38,0.81,-0.19,0.0,0.0,0.38,0.0,0.31,-0.31,0.06,0.25
2025-08-19,17:43:22,C°,-0.25,0.0,-0.31,0.19,-0.44,0.0,0.38,0.63,0.38,0.75,-0.19,0.0,0.06,0.38,0.0,0.38,-0.31,0.13,0.25
2025-08-19,17:44:22,C°,-0.31,-0.06,-0.31,0.19,-0.5,-0.06,0.44,0.63,0.38,0.88,-0.19,0.0,0.0,0.38,0.0,0.38,-0.31,0.13,0.25
2025-08-19,17:45:22,C°,-0.31,-0.06,-0.25,0.19,-0.44,0.0,0.44,0.69,0.38,0.75,-0.19,0.0,0.0,0.38,0.0,0.38,-0.31,0.13,0.25
2025-08-19,17:46:22,C°,-0.25,0.0,-0.25,0.25,-0.44,0.0,0.44,0.63,0.38,0.88,-0.19,0.0,0.0,0.38,0.0,0.38,-0.31,0.13,0.25
2025-08-19,17:47:22,C°,-0.25,0.0,-0.31,0.25,-0.44,0.0,0.38,0.69,0.38,0.81,-0.19,0.0,0.0,0.38,0.0,0.38,-0.31,0.13,0.25
2025-08-19,17:48:22,C°,-0.25,0.0,-0.25,0.25,-0.44,-0.06,0.44,0.69,0.38,0.88,-0.19,0.0,0.0,0.38,0.0,0.38,-0.31,0.19,0.25
2025-08-19,17:49:22,C°,-0.25,-0.06,-0.25,0.25,-0.44,0.0,0.44,0.63,0.38,0.88,-0.19,0.0,0.0,0.44,0.0,0.38,-0.31,0.19,0.25
2025-08-19,17:50:22,C°,-0.25,-0.06,-0.31,0.19,-0.44,0.0,0.44,0.69,0.38,0.88,-0.19,0.0,0.0,0.38,0.0,0.38,-0.31,0.19,0.31
2025-08-19,17:51:22,C°,-0.31,0.0,-0.25,0.25,-0.44,-0.06,0.44,0.69,0.38,0.88,-0.19,0.0,0.0,0.38,0.0,0.38,-0.31,0.19,0.25
2025-08-19,17:52:22,C°,-0.25,-0.06,-0.25,0.25,-0.44,-0.06,0.38,0.75,0.38,0.75,-0.19,0.0,0.0,0.38,0.0,0.38,-0.31,0.19,0.25
2025-08-19,17:53:22,C°,-0.25,0.0,-0.31,0.31,-0.44,0.0,0.38,0.69,0.44,0.88,-0.19,0.0,0.06,0.38,0.0,0.38,-0.31,0.19,0.25
2025-08-19,17:54:22,C°,-0.19,0.0,-0.25,0.25,-0.44,0.0,0.44,0.69,0.44,0.69,-0.19,0.0,0.0,0.44,0.0,0.38,-0.31,0.19,0.25
2025-08-19,17:55:22,C°,-0.19,0.0,-0.25,0.25,-0.44,0.06,0.44,0.69,0.44,0.88,-0.19,0.0,0.0,0.44,0.0,0.38,-0.31,0.19,0.31
2025-08-19,17:56:22,C°,-0.19,0.0,-0.25,0.25,-0.44,0.0,0.44,0.69,0.44,0.88,-0.19,0.0,0.0,0.44,0.0,0.38,-0.31,0.19,0.31
2025-08-19,17:57:22,C°,-0.31,0.0,-0.25,0.31,-0.44,0.0,0.44,0.69,0.44,0.88,-0.19,0.0,0.0,0.44,0.0,0.38,-0.31,0.19,0.31
2025-08-19,17:58:22,C°,-0.31,0.0,-0.25,0.25,-0.44,0.0,0.44,0.69,0.44,0.94,-0.19,0.0,0.0,0.44,0.0,0.38,-0.31,0.19,0.31
2025-08-19,17:59:22,C°,-0.31,0.06,-0.25,0.31,-0.38,0.0,0.44,0.69,0.44,0.88,-0.19,0.0,0.0,0.44,0.06,0.31,-0.31,0.19,0.31
2025-08-19,18:00:22,C°,-0.25,0.06,-0.25,0.31,-0.44,0.0,0.44,0.75,0.5,0.88,-0.19,0.0,0.0,0.44,0.06,0.31,-0.31,0.19,0.25
2025-08-19,18:01:22,C°,-0.25,0.0,-0.25,0.25,-0.44,-0.13,0.44,0.75,0.5,0.88,-0.19,0.0,0.0,0.44,0.06,0.31,-0.25,0.19,0.25
2025-08-19,18:02:22,C°,-0.25,0.0,-0.31,0.31,-0.44,-0.13,0.44,0.69,0.44,0.88,-0.19,0.0,0.06,0.44,0.06,0.31,-0.25,0.19,0.25
2025-08-19,18:03:22,C°,-0.31,0.06,-0.31,0.31,-0.38,-0.13,0.44,0.69,0.44,0.88,-0.13,0.0,0.06,0.44,0.06,0.31,-0.25,0.19,0.25
2025-08-19,18:04:22,C°,-0.31,0.0,-0.31,0.31,-0.38,-0.06,0.44,0.69,0.44,0.88,-0.13,0.0,0.06,0.44,0.06,0.31,-0.25,0.19,0.25
2025-08-19,18:05:22,C°,-0.31,0.0,-0.25,0.31,-0.44,-0.13,0.38,0.75,0.5,0.94,-0.13,0.0,0.06,0.44,0.06,0.31,-0.25,0.19,0.25
2025-08-19,18:06:22,C°,-0.25,0.06,-0.25,0.38,-0.38,-0.13,0.44,0.75,0.5,0.94,-0.13,0.0,0.06,0.44,0.13,0.31,-0.25,0.13,0.25
2025-08-19,18:07:22,C°,-0.31,0.06,-0.25,0.38,-0.44,-0.06,0.44,0.75,0.5,0.94,-0.13,0.0,0.06,0.44,0.13,0.31,-0.25,0.13,0.25
2025-08-19,18:08:22,C°,-0.31,0.06,-0.25,0.38,-0.38,-0.13,0.44,0.75,0.44,0.94,-0.13,0.0,0.06,0.44,0.13,0.31,-0.25,0.13,0.25
2025-08-19,18:09:22,C°,-0.38,0.06,-0.25,0.38,-0.38,-0.13,0.44,0.75,0.5,0.94,-0.13,0.0,0.06,0.44,0.13,0.31,-0.25,0.13,0.31
2025-08-19,18:10:22,C°,-0.31,0.06,-0.25,0.38,-0.38,-0.06,0.44,0.75,0.5,0.94,-0.13,0.0,0.06,0.44,0.13,0.31,-0.25,0.13,0.31
2025-08-19,18:11:22,C°,-0.25,0.0,-0.25,0.38,-0.38,-0.13,0.44,0.81,0.44,0.94,-0.13,0.0,0.06,0.44,0.13,0.31,-0.25,0.19,0.31
2025-08-19,18:12:22,C°,-0.25,0.0,-0.31,0.38,-0.38,-0.19,0.44,0.81,0.44,0.94,-0.13,0.0,0.06,0.44,0.13,0.31,-0.25,0.13,0.31
2025-08-19,18:13:22,C°,-0.25,0.0,-0.31,0.38,-0.38,-0.13,0.44,0.75,0.44,0.94,-0.13,0.0,0.06,0.44,0.13,0.31,-0.25,0.13,0.31
2025-08-19,18:14:22,C°,-0.31,0.13,-0.25,0.38,-0.38,-0.13,0.44,0.75,0.44,0.94,-0.13,0.0,0.06,0.44,0.13,0.25,-0.25,0.13,0.31
2025-08-19,18:15:22,C°,-0.25,0.06,-0.25,0.31,-0.38,-0.13,0.44,0.75,0.44,0.81,-0.13,0.0,0.06,0.44,0.13,0.25,-0.25,0.13,0.31
2025-08-19,18:16:22,C°,-0.19,0.06,-0.25,0.31,-0.44,-0.13,0.44,0.75,0.44,0.94,-0.13,0.0,0.06,0.44,0.19,0.25,-0.25,0.13,0.31
2025-08-19,18:17:22,C°,-0.31,0.06,-0.25,0.38,-0.44,-0.13,0.44,0.75,0.5,0.94,-0.13,0.0,0.06,0.44,0.13,0.31,-0.25,0.13,0.31
2025-08-19,18:18:22,C°,-0.25,0.06,-0.25,0.38,-0.38,-0.13,0.44,0.75,0.5,0.94,-0.13,0.0,0.06,0.44,0.13,0.31,-0.25,0.13,0.38
2025-08-19,18:19:22,C°,-0.25,0.0,-0.25,0.38,-0.38,-0.06,0.44,0.81,0.5,0.88,-0.13,0.0,0.06,0.44,0.13,0.31,-0.25,0.13,0.38
2025-08-19,18:20:22,C°,-0.25,0.0,-0.25,0.31,-0.38,-0.06,0.44,0.75,0.5,0.94,-0.13,0.0,0.06,0.5,0.13,0.31,-0.25,0.13,0.38
2025-08-19,18:21:22,C°,-0.25,0.06,-0.25,0.31,-0.38,-0.06,0.44,0.75,0.5,1.0,-0.13,0.0,0.06,0.44,0.13,0.31,-0.25,0.13,0.38
2025-08-19,18:22:22,C°,-0.31,0.13,-0.25,0.38,-0.38,-0.13,0.44,0.81,0.56,1.0,-0.13,0.0,0.06,0.44,0.13,0.38,-0.25,0.13,0.38
2025-08-19,18:23:22,C°,-0.31,0.06,-0.31,0.38,-0.38,-0.13,0.44,0.75,0.56,0.94,-0.13,0.06,0.06,0.44,0.19,0.38,-0.25,0.13,0.31
2025-08-19,18:24:22,C°,-0.25,0.06,-0.25,0.38,-0.38,-0.13,0.44,0.75,0.5,0.94,-0.13,0.0,0.06,0.5,0.19,0.38,-0.25,0.19,0.38
2025-08-19,18:25:22,C°,-0.31,0.06,-0.25,0.38,-0.38,-0.13,0.44,0.81,0.5,1.0,-0.13,0.0,0.06,0.5,0.19,0.38,-0.25,0.13,0.38
2025-08-19,18:26:22,C°,-0.25,0.06,-0.25,0.38,-0.38,0.0,0.5,0.81,0.56,1.0,-0.13,0.06,0.06,0.5,0.19,0.38,-0.25,0.13,0.38
2025-08-19,18:27:22,C°,-0.25,0.06,-0.25,0.38,-0.38,0.0,0.5,0.75,0.56,1.06,-0.13,0.06,0.06,0.5,0.19,0.38,-0.25,0.19,0.38
2025-08-19,18:28:22,C°,-0.25,0.06,-0.25,0.38,-0.38,-0.06,0.5,0.75,0.63,1.0,-0.13,0.06,0.06,0.5,0.19,0.38,-0.25,0.19,0.38
2025-08-19,18:29:22,C°,-0.19,0.06,-0.31,0.38,-0.38,0.0,0.5,0.81,0.5,1.06,-0.13,0.06,0.06,0.5,0.19,0.38,-0.25,0.19,0.38
2025-08-19,18:30:22,C°,-0.13,0.13,-0.19,0.38,-0.38,0.0,0.5,0.75,0.56,1.0,-0.13,0.06,0.06,0.5,0.19,0.38,-0.25,0.19,0.38
2025-08-19,18:31:22,C°,-0.13,0.13,-0.19,0.25,-0.38,-0.06,0.56,0.81,0.56,1.06,-0.13,0.06,0.06,0.5,0.19,0.38,-0.25,0.13,0.38
2025-08-19,18:32:22,C°,-0.13,0.06,-0.19,0.38,-0.31,0.0,0.56,0.81,0.63,1.06,-0.13,0.06,0.06,0.5,0.19,0.38,-0.25,0.13,0.38
2025-08-19,18:33:22,C°,-0.19,0.13,-0.19,0.31,-0.31,0.0,0.56,0.75,0.56,1.0,-0.13,0.06,0.06,0.5,0.19,0.38,-0.25,0.13,0.38
2025-08-19,18:34:22,C°,-0.13,0.13,-0.19,0.38,-0.44,0.0,0.56,0.81,0.56,1.06,-0.06,0.06,0.06,0.5,0.19,0.38,-0.25,0.13,0.38
2025-08-19,18:35:22,C°,-0.25,0.06,-0.25,0.31,-0.38,0.0,0.56,0.81,0.56,1.06,-0.06,0.13,0.06,0.5,0.19,0.38,-0.25,0.19,0.38
2025-08-19,18:36:22,C°,-0.19,0.13,-0.25,0.38,-0.38,0.0,0.56,0.81,0.56,1.06,-0.13,0.06,0.06,0.5,0.19,0.38,-0.25,0.13,0.38
2025-08-19,18:37:22,C°,-0.25,0.13,-0.25,0.38,-0.38,0.0,0.56,0.81,0.63,1.0,-0.06,0.06,0.06,0.5,0.19,0.31,-0.25,0.13,0.38
2025-08-19,18:38:22,C°,-0.19,0.13,-0.19,0.31,-0.38,-0.06,0.56,0.75,0.63,1.0,-0.06,0.13,0.06,0.5,0.19,0.31,-0.25,0.13,0.38
2025-08-19,18:39:22,C°,-0.19,0.13,-0.25,0.31,-0.38,0.0,0.63,0.75,0.63,1.0,-0.06,0.06,0.06,0.5,0.19,0.31,-0.25,0.13,0.38
2025-08-19,18:40:22,C°,-0.19,0.13,-0.25,0.38,-0.38,0.0,0.63,0.75,0.63,1.0,-0.06,0.13,0.06,0.5,0.19,0.31,-0.25,0.13,0.38
2025-08-19,18:41:22,C°,-0.25,0.13,-0.25,0.38,-0.38,0.06,0.63,0.75,0.63,1.06,-0.06,0.13,0.06,0.5,0.19,0.31,-0.25,0.13,0.38
2025-08-19,18:42:22,C°,-0.25,0.13,-0.25,0.38,-0.38,0.0,0.56,0.75,0.63,1.06,-0.06,0.13,0.06,0.5,0.19,0.31,-0.25,0.13,0.38
2025-08-19,18:43:22,C°,-0.31,0.13,-0.25,0.31,-0.38,0.0,0.63,0.81,0.63,1.06,-0.06,0.13,0.06,0.5,0.19,0.31,-0.25,0.13,0.38
2025-08-19,18:44:22,C°,-0.25,0.13,-0.25,0.38,-0.38,0.0,0.63,0.75,0.63,1.06,-0.06,0.13,0.06,0.5,0.19,0.31,-0.25,0.13,0.38
2025-08-19,18:45:22,C°,-0.19,0.13,-0.25,0.38,-0.38,0.0,0.63,0.81,0.63,1.06,-0.06,0.13,0.06,0.5,0.25,0.31,-0.25,0.13,0.38
2025-08-19,18:46:22,C°,-0.19,0.13,-0.25,0.38,-0.44,0.13,0.63,0.81,0.63,1.06,-0.06,0.13,0.13,0.5,0.19,0.31,-0.25,0.13,0.38
2025-08-19,18:47:22,C°,-0.19,0.13,-0.25,0.38,-0.38,0.06,0.56,0.75,0.63,1.06,-0.06,0.13,0.13,0.5,0.19,0.31,-0.25,0.13,0.38
2025-08-19,18:48:22,C°,-0.19,0.13,-0.25,0.31,-0.38,0.06,0.63,0.75,0.69,1.06,-0.06,0.13,0.13,0.5,0.19,0.31,-0.25,0.13,0.38
2025-08-19,18:49:22,C°,-0.31,0.13,-0.25,0.31,-0.38,0.06,0.63,0.75,0.69,1.06,-0.06,0.13,0.06,0.5,0.19,0.31,-0.25,0.13,0.38
2025-08-19,18:50:22,C°,-0.13,0.13,-0.25,0.31,-0.38,0.06,0.63,0.81,0.69,1.06,0.0,0.13,0.13,0.5,0.19,0.31,-0.25,0.13,0.38
2025-08-19,18:51:22,C°,-0.19,0.06,-0.25,0.38,-0.38,0.06,0.63,0.81,0.69,1.06,-0.06,0.13,0.13,0.5,0.19,0.31,-0.25,0.13,0.38
2025-08-19,18:52:22,C°,-0.25,0.13,-0.19,0.31,-0.38,0.13,0.69,0.81,0.69,1.06,-0.06,0.13,0.13,0.5,0.19,0.31,-0.25,0.13,0.38
2025-08-19,18:53:22,C°,-0.13,0.13,-0.25,0.31,-0.38,0.06,0.69,0.81,0.69,1.13,0.0,0.13,0.06,0.5,0.19,0.31,-0.25,0.06,0.38
2025-08-19,18:54:22,C°,-0.25,0.13,-0.25,0.31,-0.38,0.06,0.69,0.81,0.63,1.0,0.0,0.13,0.06,0.5,0.19,0.31,-0.25,0.06,0.38
2025-08-19,18:55:22,C°,-0.25,0.13,-0.25,0.31,-0.38,0.06,0.69,0.81,0.63,1.06,0.06,0.13,0.13,0.5,0.19,0.31,-0.25,0.06,0.38
2025-08-19,18:56:22,C°,-0.25,0.13,-0.25,0.38,-0.38,0.06,0.69,0.81,0.69,1.06,0.06,0.13,0.13,0.5,0.19,0.31,-0.25,0.13,0.38
2025-08-19,18:57:22,C°,-0.13,0.13,-0.25,0.38,-0.38,0.0,0.69,0.88,0.69,1.13,0.06,0.13,0.19,0.5,0.19,0.31,-0.25,0.13,0.38
2025-08-19,18:58:22,C°,-0.19,0.13,-0.31,0.38,-0.38,-0.13,0.69,0.88,0.69,1.06,0.06,0.13,0.19,0.56,0.25,0.31,-0.25,0.13,0.38
2025-08-19,18:59:22,C°,-0.13,0.13,-0.25,0.38,-0.38,-0.06,0.69,0.81,0.69,1.06,0.06,0.19,0.19,0.56,0.19,0.31,-0.25,0.06,0.38
2025-08-19,19:00:22,C°,-0.25,0.13,-0.19,0.38,-0.38,-0.06,0.69,0.88,0.69,1.13,0.06,0.13,0.19,0.56,0.19,0.31,-0.25,0.13,0.38
2025-08-19,19:01:22,C°,-0.25,0.13,-0.25,0.38,-0.31,-0.13,0.69,0.88,0.63,1.06,0.06,0.19,0.19,0.56,0.19,0.31,-0.25,0.13,0.38
2025-08-19,19:02:22,C°,-0.25,0.0,-0.25,0.38,-0.31,-0.25,0.56,0.75,0.44,0.94,-0.13,0.19,0.06,0.44,0.19,0.19,-0.25,0.0,0.31
2025-08-19,19:03:22,C°,-0.25,0.0,-0.25,0.31,-0.38,-0.38,0.5,0.75,0.44,0.88,-0.13,0.0,0.06,0.38,0.19,0.19,-0.25,0.0,0.31
2025-08-19,19:04:22,C°,-0.31,0.0,-0.25,0.31,-0.38,-0.31,0.44,0.69,0.25,0.75,-0.13,0.0,0.06,0.38,0.13,0.13,-0.25,0.0,0.13
2025-08-19,19:05:22,C°,-0.31,-0.06,-0.25,0.31,-0.38,-0.31,0.5,0.63,0.13,0.75,-0.19,0.0,0.06,0.38,0.13,0.13,-0.25,0.0,0.06
2025-08-19,19:06:22,C°,-0.25,0.06,-0.19,0.31,-0.38,-0.31,0.5,0.69,0.13,0.69,-0.19,0.0,0.06,0.38,0.13,0.13,-0.19,0.13,-0.06
2025-08-19,19:07:22,C°,-0.31,-0.06,-0.31,0.31,-0.31,-0.38,0.38,0.75,-0.06,0.69,-0.19,0.0,0.06,0.31,0.13,0.13,-0.19,0.19,-0.13
2025-08-19,19:08:22,C°,-0.38,0.0,-0.25,0.31,-0.44,-0.44,0.44,0.75,-0.19,0.56,-0.25,0.0,0.06,0.19,0.06,0.06,-0.25,0.0,-0.13
2025-08-19,19:09:22,C°,-0.25,0.0,-0.25,0.19,-0.38,-0.38,0.38,0.44,-0.19,0.44,-0.25,0.0,-0.06,0.19,0.06,-0.06,-0.25,0.0,-0.13
2025-08-19,19:10:22,C°,-0.25,0.0,-0.25,0.19,-0.44,-0.38,0.38,0.5,-0.25,0.44,-0.25,0.0,-0.06,0.13,0.0,-0.06,-0.31,0.0,-0.13
2025-08-19,19:11:22,C°,-0.25,-0.06,-0.25,0.19,-0.44,-0.38,0.38,0.44,-0.19,0.44,-0.25,-0.06,-0.06,0.13,0.0,-0.06,-0.31,-0.06,-0.13
2025-08-19,19:12:22,C°,-0.25,-0.06,-0.25,0.25,-0.44,-0.44,0.38,0.44,-0.25,0.44,-0.25,-0.06,-0.06,0.13,0.0,-0.06,-0.31,-0.06,-0.13
2025-08-19,19:13:22,C°,-0.25,-0.06,-0.25,0.25,-0.44,-0.44,0.44,0.44,-0.25,0.38,-0.25,0.0,-0.06,0.13,0.0,-0.06,-0.31,-0.06,-0.13
2025-08-19,19:14:22,C°,-0.31,-0.06,-0.25,0.25,-0.44,-0.38,0.38,0.44,-0.19,0.25,-0.25,0.0,-0.06,0.13,0.0,-0.06,-0.31,-0.06,-0.13
2025-08-19,19:15:22,C°,-0.25,-0.06,-0.31,0.25,-0.44,-0.44,0.44,0.44,-0.25,0.44,-0.25,-0.06,-0.06,0.13,0.0,-0.06,-0.31,-0.06,-0.13
2025-08-19,19:16:22,C°,-0.25,-0.06,-0.31,0.25,-0.5,-0.44,0.38,0.38,-0.19,0.38,-0.25,-0.06,-0.06,0.13,0.0,-0.06,-0.31,-0.06,-0.13
2025-08-19,19:17:22,C°,-0.25,-0.06,-0.25,0.19,-0.44,-0.44,0.38,0.38,-0.25,0.38,-0.25,-0.06,-0.06,0.13,0.0,-0.06,-0.31,-0.06,-0.13
2025-08-19,19:18:22,C°,-0.25,0.0,-0.25,0.25,-0.44,-0.44,0.38,0.38,-0.19,0.38,-0.25,-0.06,-0.06,0.13,0.0,-0.06,-0.31,-0.06,-0.13
2025-08-19,19:19:22,C°,-0.25,-0.06,-0.25,0.25,-0.44,-0.44,0.38,0.44,-0.19,0.44,-0.25,-0.06,-0.06,0.13,0.0,-0.06,-0.31,-0.06,-0.13
2025-08-19,19:20:22,C°,-0.25,0.0,-0.25,0.25,-0.44,-0.38,0.38,0.44,-0.19,0.44,-0.25,0.0,-0.06,0.13,0.0,-0.06,-0.31,-0.06,-0.13
2025-08-19,19:21:22,C°,-0.25,-0.06,-0.25,0.25,-0.44,-0.38,0.38,0.5,-0.19,0.44,-0.25,-0.06,-0.06,0.13,0.0,-0.06,-0.31,-0.06,-0.13
2025-08-19,19:22:22,C°,-0.19,0.0,-0.31,0.25,-0.44,-0.44,0.38,0.38,-0.19,0.44,-0.25,0.0,-0.06,0.13,0.0,-0.06,-0.31,-0.06,-0.13
2025-08-19,19:23:22,C°,-0.19,-0.06,-0.31,0.25,-0.44,-0.38,0.38,0.44,-0.19,0.44,-0.25,0.0,-0.06,0.13,0.0,-0.06,-0.31,-0.06,-0.13
2025-08-19,19:24:22,C°,-0.19,-0.06,-0.31,0.19,-0.44,-0.38,0.38,0.5,-0.19,0.38,-0.25,0.0,-0.06,0.13,0.0,-0.06,-0.31,-0.06,-0.06
2025-08-19,19:25:22,C°,-0.31,-0.06,-0.31,0.25,-0.5,-0.38,0.38,0.44,-0.19,0.38,-0.25,0.0,-0.06,0.13,0.0,-0.06,-0.25,-0.06,-0.06
2025-08-19,19:26:22,C°,-0.31,-0.06,-0.25,0.25,-0.44,-0.38,0.38,0.5,-0.19,0.44,-0.25,0.0,-0.06,0.13,0.0,-0.06,-0.25,-0.06,-0.06
2025-08-19,19:27:22,C°,-0.25,-0.06,-0.25,0.25,-0.5,-0.38,0.38,0.44,-0.13,0.44,-0.25,0.0,-0.06,0.13,0.0,-0.06,-0.31,-0.06,-0.06
2025-08-19,19:28:22,C°,-0.19,-0.06,-0.25,0.25,-0.5,-0.38,0.38,0.44,-0.13,0.44,-0.25,0.0,-0.06,0.13,0.0,-0.06,-0.25,-0.06,-0.06
2025-08-19,19:29:22,C°,-0.19,-0.06,-0.25,0.25,-0.44,-0.38,0.38,0.44,-0.13,0.44,-0.25,0.0,-0.06,0.13,0.0,-0.06,-0.31,-0.06,-0.06
2025-08-19,19:30:22,C°,-0.31,-0.06,-0.25,0.25,-0.38,-0.38,0.38,0.5,-0.13,0.44,-0.25,-0.06,-0.06,0.19,0.0,-0.06,-0.31,-0.06,-0.06
2025-08-19,19:31:22,C°,-0.31,0.0,-0.25,0.25,-0.44,-0.38,0.38,0.5,-0.13,0.44,-0.25,0.0,-0.06,0.19,0.0,-0.06,-0.25,-0.06,-0.06
2025-08-19,19:32:22,C°,-0.25,0.0,-0.25,0.25,-0.44,-0.31,0.38,0.44,-0.13,0.44,-0.25,0.0,-0.06,0.19,0.0,-0.06,-0.31,-0.06,-0.06
2025-08-19,19:33:22,C°,-0.25,-0.06,-0.25,0.25,-0.5,-0.38,0.38,0.5,-0.13,0.5,-0.25,0.0,-0.06,0.19,0.0,-0.06,-0.31,-0.06,-0.06
2025-08-19,19:34:22,C°,-0.25,-0.06,-0.25,0.25,-0.5,-0.38,0.38,0.44,-0.13,0.25,-0.25,0.0,-0.06,0.19,0.0,-0.06,-0.25,-0.06,-0.06
2025-08-19,19:35:22,C°,-0.25,-0.06,-0.25,0.25,-0.44,-0.38,0.38,0.44,-0.13,0.5,-0.25,0.0,-0.06,0.19,0.06,-0.06,-0.25,-0.06,-0.06
2025-08-19,19:36:22,C°,-0.25,0.0,-0.25,0.25,-0.44,-0.38,0.38,0.5,-0.13,0.5,-0.25,0.0,-0.06,0.19,0.06,-0.06,-0.25,-0.06,-0.06
2025-08-19,19:37:22,C°,-0.25,-0.06,-0.25,0.25,-0.44,-0.31,0.38,0.5,-0.13,0.5,-0.25,0.0,-0.06,0.19,0.0,-0.06,-0.25,0.0,-0.06
2025-08-19,19:38:22,C°,-0.25,0.0,-0.25,0.25,-0.44,-0.31,0.38,0.5,-0.06,0.5,-0.25,0.0,-0.06,0.19,0.0,-0.06,-0.25,0.0,-0.06
2025-08-19,19:39:22,C°,-0.38,0.0,-0.31,0.25,-0.44,-0.31,0.38,0.5,-0.13,0.5,-0.25,0.0,-0.06,0.19,0.06,-0.06,-0.31,-0.06,-0.06
2025-08-19,19:40:22,C°,-0.25,-0.06,-0.25,0.25,-0.44,-0.25,0.38,0.44,-0.13,0.5,-0.25,0.0,-0.06,0.19,0.0,-0.06,-0.25,0.0,-0.06
2025-08-19,19:41:22,C°,-0.31,-0.06,-0.31,0.31,-0.44,-0.31,0.38,0.5,-0.06,0.31,-0.25,0.0,-0.06,0.19,0.0,0.0,-0.31,0.0,-0.06
2025-08-19,19:42:22,C°,-0.25,-0.06,-0.31,0.25,-0.44,-0.38,0.38,0.56,-0.13,0.31,-0.25,0.0,-0.06,0.19,0.06,0.0,-0.25,0.0,-0.06
2025-08-19,19:43:22,C°,-0.25,-0.06,-0.25,0.25,-0.44,-0.38,0.38,0.5,-0.06,0.5,-0.25,0.0,-0.06,0.19,0.06,0.0,-0.31,0.0,-0.06
2025-08-19,19:44:22,C°,-0.25,0.0,-0.25,0.19,-0.44,-0.31,0.38,0.5,-0.06,0.31,-0.25,0.0,-0.06,0.19,0.0,0.0,-0.25,0.0,-0.06
2025-08-19,19:45:22,C°,-0.31,0.0,-0.25,0.31,-0.44,-0.31,0.38,0.5,0.0,0.56,-0.25,0.0,-0.06,0.19,0.06,0.0,-0.25,0.0,-0.06
2025-08-19,19:46:22,C°,-0.25,-0.06,-0.25,0.31,-0.44,-0.31,0.38,0.5,-0.13,0.56,-0.25,0.0,-0.06,0.19,0.06,0.0,-0.25,0.0,-0.06
2025-08-19,19:47:22,C°,-0.25,-0.06,-0.25,0.25,-0.44,-0.25,0.38,0.5,-0.06,0.5,-0.25,0.0,-0.06,0.19,0.06,0.0,-0.25,0.0,-0.06
2025-08-19,19:48:22,C°,-0.25,-0.06,-0.25,0.31,-0.44,-0.31,0.38,0.56,-0.06,0.56,-0.25,0.0,-0.06,0.19,0.06,0.0,-0.31,0.0,-0.06
2025-08-19,19:49:22,C°,-0.31,-0.06,-0.25,0.31,-0.38,-0.31,0.38,0.56,-0.06,0.56,-0.25,0.0,-0.06,0.19,0.06,0.0,-0.25,0.0,-0.06
2025-08-19,19:50:22,C°,-0.25,-0.06,-0.25,0.25,-0.38,-0.31,0.38,0.56,-0.06,0.56,-0.25,0.0,-0.06,0.19,0.06,0.0,-0.25,0.0,-0.06
2025-08-19,19:51:22,C°,-0.19,-0.06,-0.25,0.25,-0.38,-0.31,0.38,0.56,-0.06,0.56,-0.25,0.0,-0.06,0.19,0.06,0.0,-0.25,0.0,-0.06
